frame_id,obj_id,obj_cls,x_center,y_center,z_center,bbox_x,bbox_y,bbox_z,vel_x,vel_y,acc_inv,obj_type
0,7127,van,-50.33196996792198,6.798429121093804,-2.4057291746139526,4.4804368019104,2.069315195083618,2.0377919673919678,-0.38159832275438166,1.228853081182961,0,negligible
0,7155,van,70.06278452979107,0.1902518902229815,-2.1533589363098145,5.91519021987915,1.9884328842163086,2.560655355453491,0.6180833408025903,1.5324888195094177,0,negligible
0,7156,van,79.70143824831433,-2.6251146560359473,-2.1520612239837646,5.91519021987915,1.9884328842163086,2.560655355453491,-5.3378814950568e-07,7.452696451058536e-07,0,negligible
0,7167,van,59.194529827826514,8.596061877056812,-2.1533658504486084,5.91519021987915,1.9884328842163086,2.560655355453491,0.1939176472191248,1.6281602806883422,0,negligible
0,7126,car,-37.66202023478481,7.617435395538806,-2.684245467185974,4.1928300857543945,1.8161858320236206,1.4738311767578125,-0.0312878545784902,1.4008735550060385,0,negligible
0,7130,car,-82.01796787211204,-15.884985113801847,-2.4832820892333984,4.6045098304748535,1.9315929412841797,1.8548461198806763,-0.5226353129645717,-0.3647478420301469,0,negligible
0,7168,car,77.61026831785958,1.8124694572728117,-2.483511447906494,4.6045098304748535,1.9315929412841797,1.8548461198806763,0.4363112189476822,0.6748469678609038,0,negligible
0,7162,car,-81.1068071814502,-23.73220226604029,-2.6579374074935913,3.633375883102417,1.845113754272461,1.5012825727462769,-0.44776387172124654,-1.1424667661466466,0,negligible
0,7163,car,-76.11783633963482,-12.742360385975573,-2.5233193039894104,4.552699089050293,2.097072124481201,1.7671663761138916,-2.057784954333302,-1.0211405234269473,0,negligible
0,7160,car,-7.409887276735818,-13.661661793341196,-2.6110095977783203,5.0267767906188965,2.1515462398529053,1.6506516933441162,0.09282538202824918,-2.298861809675005,0,negligible
0,7133,car,-3.965983609705013,-26.22747819879153,-2.666648209095001,4.901683330535889,2.128324270248413,1.5107464790344238,0.6446809758290226,-1.9269604459156042,0,negligible
0,7131,car,-85.45892518614559,-29.46792665430442,-2.652378559112549,4.974244117736816,2.0384011268615723,1.5421181917190552,-0.7065623898990837,-2.9808050514796975,0,negligible
0,7157,car,4.142297016371234,-27.12890622236054,-2.618466556072235,3.987684965133667,1.8508483171463013,1.6171095371246338,0.008256177624460861,-1.4819923130697552,0,negligible
0,7154,car,-3.8259510549539613,-39.8021056451984,-2.724822163581848,5.357479572296143,2.033202886581421,1.4106587171554565,0.009904376909632345,-1.2919524191791583,0,negligible
