frame_id,obj_id,obj_cls,x_center,y_center,z_center,bbox_x,bbox_y,bbox_z,vel_x,vel_y,acc_inv,obj_type
0,6561,van,76.93406072943776,-39.40427308215817,3.261918306350708,4.442183971405029,1.77456533908844,1.9872066974639893,0.09997922753248781,1.6283637276615763,0,negligible
0,6556,car,53.53618926555896,-4.09281342777291,-0.4793984889984131,4.791779518127441,2.163450002670288,1.4876600503921509,-3.43412883103714,3.4006222514569653,0,negligible
0,6570,car,-34.77833462353033,-16.830671004277065,-0.24945497512817383,4.1928300857543945,1.8161858320236206,1.4738311767578125,1.0563101674600743,-0.6237376940329158,0,negligible
0,6554,truck,-22.34261768165652,0.5276482143163719,-0.775421142578125,8.46804141998291,2.8910882472991943,3.8274123668670654,-1.8125720151407776,-2.57868275505621,0,negligible
0,6568,truck,-42.090661897723294,-40.74461591839014,2.9034502506256104,8.46804141998291,2.8910882472991943,3.8274123668670654,0.0014081445964327802,-0.0012553320167687058,0,negligible
0,6557,car,-3.8259394631229995,-60.29383251135744,-3.1736791133880615,4.974244117736816,2.0384011268615723,1.5421181917190552,2.9963117927767975,-0.4755516237844952,0,negligible
0,6562,car,89.23932338460145,-48.163661748425056,4.050438642501831,4.974244117736816,2.0384011268615723,1.5421181917190552,-2.4367886017233866,2.043352770707669,0,negligible
0,6566,car,-47.54737226531461,-61.96890383423289,3.4597585201263428,4.974244117736816,2.0384011268615723,1.5421181917190552,1.1776089084851984,-0.8861926412052558,0,negligible
0,6567,car,-43.84063958909451,-47.892729122013066,2.3361027240753174,4.974244117736816,2.0384011268615723,1.5421181917190552,2.6943916239613617,-0.7722598871276762,0,negligible
0,6558,car,-5.882528281956084,-72.54168201985928,-3.1355743408203125,3.987684965133667,1.8508483171463013,1.6171095371246338,1.4702076108767042,-0.23389355165529838,0,negligible
0,6571,car,54.48318860842778,-0.7394251910025105,-0.47638750076293945,3.987684965133667,1.8508483171463013,1.6171095371246338,-0.17261330243257478,0.24775648585891238,0,negligible
0,6559,truck,64.21758190895184,-13.621933430743411,1.213071584701538,5.203838348388672,2.6269896030426025,2.467444658279419,0.17305224436305666,1.4265080686635017,0,negligible
0,6555,car,-31.42266289129975,-5.84389479841235,-1.1744358539581299,2.2072951793670654,1.4809197187423706,1.3760247230529785,0.3600011735164196,-2.3289761246909055,0,negligible
0,6563,car,-0.6011912473830989,-62.233626271606454,-3.2586382031440735,4.181210041046143,1.9941171407699585,1.385296106338501,1.8220243800490223,-0.28993334085407685,0,negligible
0,6564,car,1.286301565950339,-50.978499051224844,-3.1220349073410034,5.237514495849609,1.9297595024108887,1.638383150100708,2.820038975019539,-0.45187053530170707,0,negligible
0,6569,motorcycle,-37.55979525381326,-24.959834608712015,0.432330846786499,2.2094459533691406,0.8670341968536377,1.529685378074646,-1.3232387579843463,0.6150443546100239,0,negligible
