frame_id,obj_id,obj_cls,x_center,y_center,z_center,bbox_x,bbox_y,bbox_z,vel_x,vel_y,acc_inv,obj_type
0,9461,car,40.95693020535151,-0.0003988663286094152,-2.0972899198532104,4.6045098304748535,1.9315929412841797,1.8548461198806763,0.8140548915079855,0.0019940171848067158,0,negligible
0,9463,car,20.83246204599844,-19.799057528911895,-2.1369202733039856,4.552699089050293,2.097072124481201,1.7671663761138916,-2.266204280140375,0.06183840491249369,0,negligible
0,9462,car,-46.61763857587822,-3.5123922885685346,-2.2246561646461487,5.0267767906188965,2.1515462398529053,1.6506516933441162,2.326694702642619,0.0813207378167562,0,negligible
0,9445,truck,17.346194591635445,-18.299736314277688,-1.124716877937317,8.46804141998291,2.8910882472991943,3.8274123668670654,-3.0701218657679954,0.07248172607035244,0,negligible
0,9460,truck,17.18906000817958,-29.336085187942565,-1.1226783990859985,8.46804141998291,2.8910882472991943,3.8274123668670654,-1.661447728395221e-08,-1.9496600181725043e-08,0,other_behind
0,9449,truck,-48.016771201989,0.0016907606366345362,-1.8093599081039429,5.203838348388672,2.6269896030426025,2.467444658279419,1.087155845396169,-0.0009979568426051952,0,negligible
0,9450,truck,40.55956226468855,-3.4979785160948893,-1.8117527961730957,5.203838348388672,2.6269896030426025,2.467444658279419,1.3945482028027678,0.005704787628639186,0,negligible
0,9446,car,-11.414215481206085,-5.785869291230483e-06,-2.3509395122528076,2.2072951793670654,1.4809197187423706,1.3760247230529785,2.1431946759235223,0.0030251795168327947,0,negligible
0,9447,car,-21.589470687030328,-8.520832615488416e-05,-2.3509395122528076,2.2072951793670654,1.4809197187423706,1.3760247230529785,2.143151049307134,0.0019795876182360284,0,negligible
0,9459,truck,50.42743542536978,-3.501946309164836,-1.8213938474655151,6.36564302444458,2.3511743545532227,2.431375741958618,-1.8703105469452812e-09,3.1157399466748934e-09,0,ego_behind
0,9448,motorcycle,-35.764860192919826,-0.00013786771864943148,-2.2240647077560425,1.8046669960021973,0.85568767786026,1.615870475769043,-3.639413444612114e-08,-2.3604693265080652e-09,0,negligible
0,9455,pedestrian,33.55703230469071,-14.187975989518726,-2.208298683166504,0.3753577768802643,0.3753577768802643,1.2999999523162842,0.03229040460078985,1.9656157283944315,0,negligible
0,9457,pedestrian,26.635139077906686,7.926377791407759,-2.308298707008362,0.5,0.5,1.100000023841858,1.0353466357539,0.00566582347342908,0,negligible
0,9453,pedestrian,51.96444738558448,8.579273420202625,-1.9282987117767334,0.3753577768802643,0.3753577768802643,1.8600000143051147,1.8015499875366974,0.41005888443436683,0,negligible
0,9451,pedestrian,22.809695625466844,7.791415418068084,-1.9282987117767334,0.3753577768802643,0.3753577768802643,1.8600000143051147,1.3884250804928755,-0.02967158862719494,0,negligible
1,9461,car,41.052938513828806,-0.0004529819851626371,-2.0979528427124023,4.6045098304748535,1.9315929412841797,1.8548461198806763,1.0396549735643332,0.002873588590940198,0,negligible
1,9463,car,20.828922629649064,-20.046150215831503,-2.137017846107483,4.552699089050293,2.097072124481201,1.7671663761138916,-2.6207264362107376,0.0715298159498884,0,negligible
1,9462,car,-46.87325382182411,-3.518207062429724,-2.2246574759483337,5.0267767906188965,2.1515462398529053,1.6506516933441162,2.760052730584957,0.10443369452342678,0,negligible
1,9445,truck,17.349996115879037,-17.972970131646974,-1.1243568658828735,8.46804141998291,2.8910882472991943,3.8274123668670654,-3.4182316275173474,0.07918460836628725,0,negligible
1,9460,truck,17.18906000817958,-29.336085187942565,-1.122640609741211,8.46804141998291,2.8910882472991943,3.8274123668670654,-6.392663115921203e-10,2.1252615081811667e-11,0,other_behind
1,9449,truck,-47.89871159579667,0.001967026499684721,-1.8108758926391602,5.203838348388672,2.6269896030426025,2.467444658279419,1.286225902245184,-0.0012155969558461414,0,negligible
1,9450,truck,40.39887968152259,-3.4978035447139746,-1.8138781785964966,5.203838348388672,2.6269896030426025,2.467444658279419,1.8461459572306584,0.008664641144448018,0,negligible
1,9446,car,-11.184394126355073,-3.2663975119362476e-05,-2.3511469960212708,2.2072951793670654,1.4809197187423706,1.3760247230529785,2.413509528568807,0.0024189046543537105,0,negligible
1,9447,car,-21.359651507215276,-0.0001349718523613319,-2.351146876811981,2.2072951793670654,1.4809197187423706,1.3760247230529785,2.41348546368624,0.002230248268205002,0,negligible
1,9459,truck,50.42743542536978,-3.501946309164836,-1.8213893175125122,6.36564302444458,2.3511743545532227,2.431375741958618,-9.320067517813477e-09,1.758272735090769e-08,0,ego_behind
1,9448,motorcycle,-35.764860192919826,-0.00013786771864943148,-2.224063456058502,1.8046669960021973,0.85568767786026,1.6158705949783325,7.998774663692299e-09,9.907007737065573e-10,0,negligible
1,9455,pedestrian,33.512922069857915,-14.379551049761702,-2.208298683166504,0.3753577768802643,0.3753577768802643,1.2999999523162842,-0.8187074459299192,1.78734440547616,0,negligible
1,9457,pedestrian,26.73858988380927,7.9263370461124225,-2.308298707008362,0.5,0.5,1.100000023841858,1.0349596042889888,0.0034354545351981546,0,negligible
1,9453,pedestrian,52.14806751124618,8.59978293788059,-1.9282987117767334,0.3753577768802643,0.3753577768802643,1.8600000143051147,1.8015499875366974,0.41005888443436683,0,negligible
1,9451,pedestrian,22.9484266733799,7.789872339098963,-1.9282987117767334,0.3753577768802643,0.3753577768802643,1.8600000143051147,1.3877442832086748,-0.029531546117383983,0,negligible
2,9461,car,41.18522462157074,-0.0005077151154466719,-2.0983723998069763,4.6045098304748535,1.9315929412841797,1.8548461198806763,1.5926539762322975,0.0049325261131405885,0,negligible
2,9463,car,20.824870919462924,-20.329916776491636,-2.1370638012886047,4.552699089050293,2.097072124481201,1.7671663761138916,-3.001579975638596,0.08192022862830722,0,negligible
2,9462,car,-47.17745295805706,-3.5254092908861168,-2.22471821308136,5.0267767906188965,2.1515462398529053,1.6506516933441162,3.2921482401123634,0.13513440156290232,0,negligible
2,9445,truck,17.350067584119536,-17.612828180423136,-1.124007225036621,8.46804141998291,2.8910882472991943,3.8274123668670654,-3.741837613979742,-0.01190906391937066,0,negligible
2,9460,truck,17.18906000817958,-29.336085187942565,-1.1226433515548706,8.46804141998291,2.8910882472991943,3.8274123668670654,-1.8212572753355197e-09,7.749156997960644e-11,0,other_behind
2,9449,truck,-47.7572083870903,0.0025261169289478858,-1.8117355108261108,5.203838348388672,2.6269896030426025,2.467444658279419,1.5293465314475427,-0.0025803721963546843,0,negligible
2,9450,truck,40.18877723892007,-3.4979544721595346,-1.8164552450180054,5.203838348388672,2.6269896030426025,2.467444658279419,2.319554408905084,0.010897256484335914,0,negligible
2,9446,car,-10.92820079861157,-6.275028607660715e-05,-2.351370871067047,2.2072951793670654,1.4809197187423706,1.3760247230529785,2.6722179285764454,0.0029537181322544506,0,negligible
2,9447,car,-21.103459609982053,-0.0001650563339268274,-2.351370692253113,2.2072951793670654,1.4809197187423706,1.3760247230529785,2.6722022144014512,0.002482341676910013,0,negligible
2,9459,truck,50.42743542536978,-3.501946309164836,-1.8213859796524048,6.36564302444458,2.3511743545532227,2.431375741958618,-3.3387070617003224e-09,3.116612808420803e-09,0,ego_behind
2,9448,motorcycle,-35.764860192919826,-0.00013786771864943148,-2.2240639328956604,1.8046669960021973,0.85568767786026,1.6158697605133057,4.762271574084388e-09,3.932241432513272e-09,0,negligible
2,9455,pedestrian,33.48496703983924,-14.574148939247344,-2.208298683166504,0.3753577768802643,0.3753577768802643,1.2999999523162842,-1.437387213090323,1.3411187909950584,0,negligible
2,9457,pedestrian,26.842010181916038,7.926303969232649,-2.308298707008362,0.5,0.5,1.100000023841858,1.0345700123867034,0.0022792081310461453,0,negligible
2,9453,pedestrian,52.33168763690789,8.620292455558555,-1.9282987117767334,0.3753577768802643,0.3753577768802643,1.8600000143051147,1.8015499875366974,0.41005888443436683,0,negligible
2,9451,pedestrian,23.087096705701327,7.78834459696094,-1.9282987117767334,0.3753577768802643,0.3753577768802643,1.8600000143051147,1.3871627396548085,-0.029272166854211405,0,negligible
3,9461,car,41.37479982455575,-0.0006204536259986071,-2.0990983843803406,4.6045098304748535,1.9315929412841797,1.8548461198806763,2.1489805224486633,0.009337438393417545,0,negligible
3,9463,car,20.820249309400666,-20.653641594199314,-2.137050211429596,4.552699089050293,2.097072124481201,1.7671663761138916,-3.421833825155507,0.09337867124428544,0,negligible
3,9462,car,-47.540381641574655,-3.5343598397918328,-2.2248131036758423,5.0267767906188965,2.1515462398529053,1.6506516933441162,3.898860454147253,0.17292394970098734,0,negligible
3,9445,truck,17.34653214934478,-17.221446850280273,-1.1236802339553833,8.46804141998291,2.8910882472991943,3.8274123668670654,-4.046489650339467,-0.052736959711760026,0,negligible
3,9460,truck,17.18906000817958,-29.336085187942565,-1.1226493120193481,8.46804141998291,2.8910882472991943,3.8274123668670654,-2.5980591342489663e-09,-2.2176697901729153e-10,0,other_behind
3,9449,truck,-47.585393980208536,0.002764156046964672,-1.8124656677246094,5.203838348388672,2.6269896030426025,2.467444658279419,1.88631790656147,-0.003941228976793574,0,negligible
3,9450,truck,39.9369263744923,-3.4983724444467157,-1.8184077739715576,5.203838348388672,2.6269896030426025,2.467444658279419,2.698808688304606,0.011286636418493154,0,negligible
3,9446,car,-10.646788469748287,-7.9311522512171e-05,-2.351552367210388,2.2072951793670654,1.4809197187423706,1.3760247230529785,2.920338044257677,0.0032377466729591273,0,negligible
3,9447,car,-20.82204923725004,-0.00021976207196416908,-2.351552188396454,2.2072951793670654,1.4809197187423706,1.3760247230529785,2.920325463042857,0.002719361869187504,0,negligible
3,9459,truck,50.42743542536978,-3.501946309164836,-1.8213849067687988,6.36564302444458,2.3511743545532227,2.431375741958618,-7.780097336129534e-09,1.2575327003438625e-08,0,ego_behind
